filter_name,filter_value,filter_label,parent_filter,parent_value,metric_id,db_type,scenario,scenario_status,granularity,entity_key,forecast_version,availability_status,computability_status,enabled,visible,reason_if_disabled,display_order,source_artifact
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::DEUP281::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::DEUP281,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,DEUP281,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,709,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::FRAP264::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::FRAP264,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,FRAP264,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,710,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP176::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP176,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP176,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,711,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD04::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD04,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD04,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,712,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD12::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD12,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD12,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,713,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD08::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD08,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD08,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,714,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP109::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP109,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP109,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,715,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD15::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD15,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD15,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,716,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::DNKP307::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::DNKP307,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,DNKP307,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,717,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::CANPRD01::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::CANPRD01,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,CANPRD01,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,718,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP125::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP125,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP125,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,719,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::AUSP282::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::AUSP282,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,AUSP282,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,720,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::QATP289::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::QATP289,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,QATP289,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,721,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::KORP216::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::KORP216,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,KORP216,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,722,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::SWEP280::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::SWEP280,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,SWEP280,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,723,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP122::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP122,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP122,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,724,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD84::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD84,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD84,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,725,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP177::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP177,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP177,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,726,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD03::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD03,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD03,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,727,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD06::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD06,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD06,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,728,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD08::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD08,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD08,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,729,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP302::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP302,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,GBRP302,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,730,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::INDP287::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::INDP287,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,INDP287,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,731,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::LAMPRD80::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::LAMPRD80,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,LAMPRD80,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,732,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP133::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP133,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP133,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,733,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP171::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP171,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP171,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,734,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD01::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD01,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD01,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,735,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD85::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD85,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD85,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,736,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::KORP216::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::KORP216,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,KORP216,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,737,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMP134::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMP134,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,NAMP134,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,738,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::AUTP296::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::AUTP296,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,AUTP296,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,739,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP137::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP137,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,EURP137,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,740,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::AUSPRD01::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::AUSPRD01,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,AUSPRD01,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,741,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP122::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP122,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,EURP122,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,742,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::BRAP284::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::BRAP284,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,BRAP284,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,743,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP250::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP250,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,EURP250,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,744,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMP163::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMP163,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,NAMP163,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,745,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::AUSP282::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::AUSP282,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,AUSP282,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,746,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP107::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURP107,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,EURP107,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,747,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::GBRP265::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::GBRP265,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,GBRP265,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,748,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::APCPRD04::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::APCPRD04,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,APCPRD04,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,749,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMPRD08::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMPRD08,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,NAMPRD08,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,750,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURPRD08::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::EURPRD08,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,EURPRD08,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,751,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::CANP288::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::CANP288,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,CANP288,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,752,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMPRD02::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMPRD02,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,NAMPRD02,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,753,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMP125::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_no_efficiency::not_applicable::forest::NAMP125,ssd_phoenix,lv_no_efficiency,not_applicable,,forest,NAMP125,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,754,official_metrics_normalized.csv
